trip_id,transport_type,origin_station,destination_station,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
T01407,Bus,Station_20,Station_44,24.0,Snow,15.130000000000003,43.61,22.75,15.01,Parade,0
T01408,Tram,Station_39,Station_40,-1.0,Fog,33.26,57.61,6.97,1.89,No Event,0
T01409,Train,Station_12,Station_26,10.0,Storm,15.5,51.64,34.15,10.74,Concert,0
T01410,Metro,Station_49,Station_16,-5.0,Cloudy,20.6,53.2,17.46,1.73,No Event,0
T01411,Train,Station_17,Station_28,9.0,Storm,10.489999999999998,49.33,49.19,,No Event,0
T01412,Bus,Station_42,Station_1,36.0,Rain,25.39,54.77,18.07,13.98,Festival,0
T01413,Metro,Station_30,Station_36,7.0,Rain,11.92,55.91,22.6,0.54,Concert,0
T01414,Train,Station_29,Station_10,9.0,Clear,28.5,62.48,22.98,2.39,Parade,0
T01415,Metro,Station_19,Station_43,-3.0,Rain,22.17,52.92,16.11,9.19,No Event,0
T01416,Bus,Station_46,Station_17,-4.0,Cloudy,23.16,45.59,17.32,1.67,No Event,0
T01417,Tram,Station_11,Station_23,6.0,Clear,24.11,45.31,13.52,1.68,No Event,0
T01418,Bus,Station_34,Station_7,1.0,Cloudy,19.47,51.83,23.24,2.42,No Event,0
T01419,Bus,Station_50,Station_44,17.0,Snow,,52.27,12.07,15.61,No Event,0
T01420,Bus,Station_7,Station_7,15.0,Cloudy,21.32,52.21,31.77,,Festival,0
T01421,Bus,Station_44,Station_44,23.0,Rain,24.16,48.5,13.05,9.02,No Event,0
T01422,Tram,Station_34,Station_15,17.0,Snow,6.059999999999999,30.840000000000003,10.47,16.98,Festival,0
T01423,Tram,Station_20,Station_34,0.0,Rain,17.37,53.95,24.07,8.82,No Event,0
T01424,Metro,Station_50,Station_46,6.0,Cloudy,22.05,44.73,12.82,,Concert,0
T01425,Train,Station_38,Station_45,8.0,Rain,16.94,59.54,,7.26,No Event,0
T01426,Tram,Station_24,Station_4,2.0,Rain,15.55,47.97,17.79,0.2400000000000002,No Event,0
T01427,Tram,Station_10,Station_14,24.0,Rain,13.440000000000001,47.73,14.43,8.06,Festival,0
T01428,Train,Station_32,Station_14,5.0,Storm,10.489999999999998,49.17,49.61,13.93,No Event,0
T01429,Tram,Station_15,Station_16,11.0,Snow,4.649999999999999,48.82,17.67,14.35,Sports,0
T01430,Bus,Station_37,Station_7,29.0,Snow,2.5799999999999983,61.480000000000004,3.57,14.59,No Event,0
T01431,Bus,Station_20,Station_32,14.0,Snow,-10.4,55.05,16.74,14.79,Festival,0
T01432,Train,Station_3,Station_19,0.0,Cloudy,21.03,55.43,11.71,2.22,Sports,0
T01433,Metro,Station_37,Station_2,-3.0,Fog,31.35,52.3,12.87,2.17,No Event,0
T01434,Metro,Station_40,Station_10,0.0,Cloudy,16.22,54.17,18.9,2.13,No Event,0
T01435,Train,Station_8,Station_50,3.0,Snow,0.9400000000000013,50.16,11.31,14.85,No Event,0
T01436,Train,Station_40,Station_17,0.0,Clear,17.53,49.98,10.93,1.57,No Event,0
T01437,Bus,Station_44,Station_37,13.0,Rain,20.11,55.49,16.3,4.91,No Event,0
T01438,Metro,Station_23,Station_12,1.0,Rain,23.96,44.19,19.7,4.96,No Event,0
T01439,Tram,Station_40,Station_6,3.0,Fog,20.86,56.34,11.9,1.9,No Event,0
T01440,Bus,Station_11,Station_22,10.0,Clear,21.6,58.87,16.51,2.56,Parade,0
T01441,Train,Station_46,Station_32,6.0,Storm,0.7399999999999984,50.76,40.32,24.35,No Event,0
T01442,Metro,Station_8,Station_41,7.0,Cloudy,11.79,52.13,27.89,1.51,Festival,0
T01443,Tram,Station_29,Station_20,12.0,Storm,18.8,56.28,50.7,18.29,No Event,0
T01444,Tram,Station_30,Station_1,4.0,Clear,28.79,36.31,10.69,1.57,Concert,0
T01445,Bus,Station_10,Station_47,20.0,Fog,20.99,48.24,15.29,2.04,No Event,0
T01446,Metro,Station_39,Station_6,-9.0,Clear,18.65,48.48,9.74,2.15,No Event,0
T01447,Metro,Station_28,Station_19,6.0,Fog,26.25,51.88,11.91,2.3,Festival,0
T01448,Train,Station_49,Station_18,14.0,Storm,10.969999999999999,57.24,43.41,16.03,Parade,0
T01449,Metro,Station_36,Station_6,15.0,Storm,11.52,49.65,36.82,30.0,No Event,0
T01450,Metro,Station_13,Station_45,-1.0,Clear,23.43,48.41,10.28,1.95,Festival,0
T01451,Bus,Station_32,Station_33,2.0,Clear,8.73,58.61,19.84,1.58,Concert,0
T01452,Metro,Station_36,Station_23,21.0,Rain,18.25,58.68,14.99,0.08999999999999986,Parade,1
T01453,Tram,Station_37,Station_23,5.0,Fog,31.39,50.59,10.22,2.17,No Event,1
T01454,Bus,Station_26,Station_26,22.0,Rain,20.39,47.85,12.36,-2.29,Parade,1
T01455,Bus,Station_22,Station_13,3.0,Cloudy,23.94,46.08,11.45,1.98,Festival,1
T01456,Train,Station_4,Station_7,-5.0,Cloudy,16.78,55.47,18.99,2.11,No Event,0
T01457,Metro,Station_31,Station_15,-4.0,Clear,27.9,51.14,9.26,1.65,No Event,0
T01458,Train,Station_18,Station_44,10.0,Storm,-0.48999999999999844,51.72,37.12,,No Event,0
T01459,Tram,Station_38,Station_27,-2.0,Cloudy,27.47,59.58,14.8,2.2,No Event,0
T01460,Bus,Station_24,Station_26,3.0,Cloudy,30.17,56.42,10.3,1.58,Protest,0
T01461,Bus,Station_23,Station_33,22.0,Rain,18.7,,19.4,4.58,Sports,0
T01462,Bus,Station_22,Station_15,15.0,Rain,14.84,48.61,6.27,3.48,Sports,0
T01463,Tram,Station_2,Station_36,-3.0,Cloudy,23.21,59.71,21.31,1.24,No Event,0
T01464,Tram,Station_31,Station_45,0.0,Clear,25.67,58.89,13.8,2.21,No Event,0
T01465,Train,Station_11,Station_27,11.0,Rain,16.04,50.35,4.91,13.05,No Event,0
T01466,Train,Station_28,Station_5,0.0,Cloudy,20.46,49.16,22.93,2.54,Sports,0
T01467,Train,Station_46,Station_2,15.0,Storm,11.54,52.43,45.83,24.5,No Event,0
T01468,Metro,Station_32,Station_33,-1.0,Rain,15.600000000000001,49.89,18.53,5.65,No Event,0
T01469,Bus,Station_5,Station_16,-11.0,Cloudy,15.2,52.0,22.9,2.44,No Event,0
T01470,Bus,Station_38,Station_23,-3.0,Fog,25.82,58.65,15.83,1.88,No Event,0
T01471,Train,Station_10,Station_38,1.0,Rain,19.75,52.27,23.0,1.4100000000000001,No Event,0
T01472,Bus,Station_40,Station_16,10.0,Fog,26.61,51.64,12.74,1.84,No Event,0
T01473,Train,Station_46,Station_14,4.0,Rain,23.02,48.66,15.57,5.45,Parade,0
T01474,Metro,Station_24,Station_29,3.0,Rain,11.62,50.24,17.63,10.29,No Event,0
T01475,Metro,Station_35,Station_26,16.0,Snow,1.1000000000000014,46.66,21.74,15.05,Festival,0
T01476,Tram,Station_44,Station_35,6.0,Snow,11.68,54.59,13.73,14.24,No Event,0
T01477,Metro,Station_48,Station_15,-1.0,Fog,32.98,54.3,6.13,2.18,Festival,0
T01478,Train,Station_23,Station_3,-6.0,Clear,15.82,43.59,13.92,1.95,No Event,0
T01479,Metro,Station_17,Station_23,0.0,Cloudy,31.979999999999997,62.71,,2.11,Protest,0
T01480,Tram,Station_1,Station_29,0.0,Clear,20.9,52.75,16.13,1.88,Festival,0
T01481,Bus,Station_31,Station_34,15.0,Clear,22.48,42.21,,1.88,No Event,0
T01482,Train,Station_31,Station_33,14.0,Snow,0.379999999999999,41.43,14.08,15.15,Festival,0
T01483,Bus,Station_42,Station_41,14.0,Cloudy,,,13.66,1.8,No Event,0
T01484,Tram,Station_42,Station_41,5.0,Snow,4.420000000000002,41.02,17.48,13.94,Sports,0
T01485,Tram,Station_34,Station_23,11.0,Snow,1.9600000000000009,47.7,15.06,16.07,No Event,0
T01486,Tram,Station_9,Station_7,15.0,Snow,13.25,47.66,25.12,15.15,Festival,0
T01487,Bus,Station_22,Station_3,13.0,Storm,9.579999999999998,52.0,,26.74,Protest,0
T01488,Bus,Station_13,Station_32,-1.0,Clear,26.18,56.26,15.75,1.81,No Event,0
T01489,Bus,Station_25,Station_31,3.0,Clear,27.79,53.94,20.36,2.17,No Event,0
T01490,Bus,Station_48,Station_18,-2.0,Clear,27.14,52.25,12.28,1.47,Festival,0
T01491,Tram,Station_18,Station_43,23.0,Storm,8.54,41.92,50.55,20.84,Sports,0
T01492,Tram,Station_12,Station_7,3.0,Rain,29.93,56.98,11.21,5.3100000000000005,Parade,1
T01493,Train,Station_40,Station_41,6.0,Fog,22.98,50.98,18.73,1.75,No Event,1
T01494,Train,Station_17,Station_1,-1.0,Fog,22.44,56.26,19.95,2.19,No Event,1
T01495,Bus,Station_15,Station_14,39.0,Storm,5.280000000000001,52.5,,10.8,No Event,1
T01496,Metro,Station_42,Station_32,-3.0,Clear,23.5,44.91,10.6,2.31,No Event,0
T01497,Metro,Station_15,Station_6,-3.0,Fog,16.56,51.82,15.92,2.27,No Event,0
T01498,Tram,Station_15,Station_39,20.0,Storm,3.1999999999999993,54.45,44.18,22.009999999999998,No Event,0
T01499,Tram,Station_39,Station_10,13.0,Snow,11.55,46.25,21.45,15.379999999999999,No Event,0
T01500,Tram,Station_13,Station_7,1.0,Cloudy,19.7,60.87,18.17,2.24,No Event,0
T01501,Train,Station_17,Station_26,-6.0,Fog,32.18,51.99,8.37,2.59,No Event,0
T01502,Train,Station_32,Station_34,3.0,Cloudy,28.55,50.37,17.42,2.17,Sports,0
T01503,Tram,Station_9,Station_30,10.0,Clear,24.88,56.23,23.2,2.16,No Event,0
T01504,Tram,Station_40,Station_36,0.0,Fog,23.64,48.19,21.46,1.79,No Event,0
T01505,Tram,Station_20,Station_21,16.0,Storm,9.079999999999998,55.12,54.14,26.34,No Event,0
T01506,Metro,Station_26,Station_17,4.0,Rain,35.21,53.36,22.69,2.8899999999999997,No Event,0
T01507,Train,Station_27,Station_33,8.0,Fog,18.78,57.35,16.12,1.96,Festival,0
T01508,Metro,Station_21,Station_10,-5.0,Fog,35.9,,21.38,1.96,No Event,0
T01509,Metro,Station_18,Station_47,2.0,Fog,32.32,53.7,23.8,1.43,Festival,0
T01510,Tram,Station_13,Station_42,-3.0,Fog,28.65,53.88,12.6,2.02,No Event,0
T01511,Tram,Station_16,Station_12,15.0,Storm,13.0,55.87,48.230000000000004,21.54,Festival,0
T01512,Bus,Station_9,Station_16,25.0,Storm,9.940000000000001,54.65,45.6,27.28,No Event,0
T01513,Bus,Station_12,Station_41,16.0,Rain,26.72,49.36,15.15,11.56,No Event,0
T01514,Metro,Station_44,Station_32,6.0,Storm,14.940000000000001,,44.01,8.94,Protest,0
T01515,Train,Station_38,Station_15,14.0,Storm,18.53,47.2,47.3,16.84,No Event,0
T01516,Tram,Station_19,Station_27,4.0,Clear,32.82,40.12,10.23,2.36,Sports,0
T01517,Tram,Station_7,Station_28,4.0,Clear,25.12,54.83,,2.07,No Event,0
T01518,Metro,Station_35,Station_17,4.0,Cloudy,12.79,50.36,10.78,2.27,Sports,0
T01519,Bus,Station_48,Station_46,25.0,Rain,21.01,49.19,13.46,8.29,Festival,0
T01520,Train,Station_18,Station_50,3.0,Clear,24.79,47.83,16.7,1.9,Parade,0
T01521,Bus,Station_16,Station_2,-3.0,Rain,14.239999999999998,50.79,16.03,5.95,No Event,0
T01522,Bus,Station_39,Station_36,16.0,Rain,9.58,47.82,11.96,7.48,No Event,0
T01523,Bus,Station_4,Station_50,25.0,Fog,22.0,47.01,13.24,2.19,Parade,0
T01524,Bus,Station_25,Station_7,30.0,Snow,4.16,48.83,8.72,15.07,Festival,0
T01525,Tram,Station_32,Station_13,19.0,Snow,3.0,48.47,16.12,15.92,No Event,0
T01526,Tram,Station_40,Station_15,5.0,Snow,-1.620000000000001,48.26,17.4,15.48,No Event,0
T01527,Bus,Station_13,Station_25,-15.0,Rain,13.030000000000001,51.96,18.4,5.83,No Event,0
T01528,Train,Station_45,Station_23,3.0,Fog,16.1,56.77,8.15,1.63,Parade,0
T01529,Metro,Station_17,Station_22,-7.0,Cloudy,23.83,46.62,20.61,1.29,No Event,0
T01530,Train,Station_49,Station_26,-4.0,Cloudy,26.32,55.1,14.46,2.08,No Event,0
T01531,Train,Station_37,Station_33,14.0,Snow,5.329999999999998,51.22,19.36,14.29,Concert,0
T01532,Train,Station_6,Station_11,5.0,Cloudy,14.96,55.83,3.35,1.62,Festival,0
T01533,Bus,Station_19,Station_10,0.0,Fog,13.8,50.39,8.6,2.12,Protest,0
T01534,Tram,Station_13,Station_25,8.0,Snow,1.6600000000000001,43.8,15.41,14.879999999999999,No Event,0
T01535,Train,Station_26,Station_37,-3.0,Fog,,53.27,17.4,2.36,No Event,0
T01536,Bus,Station_14,Station_48,6.0,Cloudy,14.440000000000001,52.07,6.44,2.07,Parade,0
T01537,Train,Station_31,Station_43,9.0,Snow,4.75,45.23,4.31,14.96,Sports,0
T01538,Train,Station_4,Station_38,7.0,Fog,25.68,46.67,13.51,2.01,Concert,0
T01539,Bus,Station_39,Station_41,24.0,Storm,20.04,52.71,44.9,18.05,Sports,0
T01540,Tram,Station_8,Station_45,7.0,Storm,19.740000000000002,48.32,48.55,19.8,No Event,0
T01541,Tram,Station_25,Station_24,7.0,Fog,20.23,50.53,11.83,1.91,Sports,0
T01542,Metro,Station_13,Station_40,-4.0,Fog,26.93,47.14,17.38,2.29,No Event,0
T01543,Bus,Station_32,Station_46,-3.0,Clear,26.04,52.49,15.55,1.89,No Event,0
T01544,Metro,Station_38,Station_33,11.0,Clear,21.9,58.45,23.21,1.88,Festival,0
T01545,Metro,Station_38,Station_17,0.0,Rain,17.54,47.8,6.05,9.23,No Event,0
T01546,Metro,Station_28,Station_24,6.0,Snow,-1.1000000000000014,45.93,,14.32,No Event,0
T01547,Tram,Station_30,Station_37,12.0,Rain,23.99,55.19,9.66,3.8600000000000003,No Event,0
T01548,Bus,Station_3,Station_2,8.0,Rain,26.1,52.88,10.82,1.13,No Event,1
T01549,Metro,Station_28,Station_32,12.0,Cloudy,28.58,47.55,12.79,2.51,Protest,1
T01550,Bus,Station_3,Station_24,41.0,Storm,5.100000000000001,57.31,38.760000000000005,22.87,Concert,1
T01551,Bus,Station_45,Station_9,10.0,Cloudy,16.05,52.82,13.27,1.65,No Event,1
T01552,Tram,Station_34,Station_4,10.0,Snow,10.79,48.53,8.36,15.98,No Event,0
T01553,Metro,Station_16,Station_17,-1.0,Fog,28.07,57.93,26.67,2.15,No Event,0
T01554,Metro,Station_22,Station_17,-6.0,Clear,27.02,53.59,8.58,1.98,No Event,0
T01555,Bus,Station_32,Station_50,18.0,Snow,1.3599999999999994,54.2,19.14,14.99,Sports,0
T01556,Train,Station_38,Station_48,-7.0,Fog,23.98,49.67,15.02,1.73,No Event,0
T01557,Tram,Station_8,Station_30,10.0,Snow,-3.789999999999999,55.21,11.61,14.67,Sports,0
T01558,Tram,Station_8,Station_40,-4.0,Fog,25.42,56.82,12.87,1.91,No Event,0
T01559,Tram,Station_6,Station_11,-3.0,Clear,18.15,55.58,18.04,1.77,No Event,0
T01560,Tram,Station_14,Station_21,2.0,Fog,29.61,53.47,10.36,1.78,No Event,0
T01561,Metro,Station_32,Station_21,-2.0,Rain,31.520000000000003,41.34,20.42,5.95,No Event,0
T01562,Metro,Station_35,Station_18,13.0,Snow,2.539999999999999,47.7,8.49,15.81,Festival,0
T01563,Train,Station_10,Station_29,3.0,Clear,20.2,48.23,8.96,2.15,No Event,0
T01564,Tram,Station_3,Station_24,4.0,Fog,28.64,56.09,17.19,1.68,No Event,0
T01565,Tram,Station_12,Station_10,-2.0,Rain,19.14,58.86,16.22,7.91,Festival,0
T01566,Bus,Station_49,Station_45,12.0,Rain,18.48,58.68,17.67,9.59,Concert,0
T01567,Metro,Station_31,Station_17,18.0,Storm,12.940000000000001,56.28,44.28,23.18,No Event,0
T01568,Tram,Station_29,Station_18,8.0,Rain,19.15,64.8,15.07,9.32,Parade,0
T01569,Train,Station_5,Station_42,-2.0,Cloudy,21.07,55.33,12.53,2.04,No Event,0
T01570,Train,Station_25,Station_48,5.0,Clear,21.89,49.41,18.34,1.91,Sports,0
T01571,Metro,Station_41,Station_20,-3.0,Clear,30.13,49.18,23.88,1.98,No Event,0
T01572,Train,Station_31,Station_37,3.0,Clear,20.41,62.15,11.73,1.59,Concert,0
T01573,Train,Station_21,Station_45,1.0,Fog,29.33,47.05,11.54,1.57,No Event,0
T01574,Metro,Station_20,Station_18,0.0,Snow,8.030000000000001,46.51,11.15,16.62,No Event,0
T01575,Tram,Station_39,Station_17,6.0,Fog,37.05,62.23,15.69,1.95,Concert,0
T01576,Tram,Station_22,Station_9,0.0,Cloudy,21.63,50.7,10.55,2.54,Concert,0
T01577,Train,Station_4,Station_14,11.0,Snow,8.219999999999999,46.46,18.44,14.67,Sports,0
T01578,Train,Station_13,Station_49,8.0,Rain,27.05,51.98,22.32,8.09,Festival,0
T01579,Tram,Station_45,Station_29,-3.0,Fog,20.68,66.83,14.11,1.39,No Event,0
T01580,Metro,Station_42,Station_31,6.0,Snow,-0.23999999999999844,46.78,11.44,14.56,No Event,0
T01581,Train,Station_50,Station_4,14.0,Rain,11.870000000000001,52.18,15.97,6.3100000000000005,Concert,0
T01582,Bus,Station_49,Station_18,13.0,Snow,3.66,41.11,10.09,15.89,Sports,0
T01583,Metro,Station_20,Station_20,-4.0,Rain,19.39,49.91,18.56,9.48,No Event,0
T01584,Train,Station_13,Station_47,3.0,Snow,-0.14000000000000057,44.38,10.26,13.05,No Event,0
T01585,Train,Station_17,Station_43,-4.0,Fog,28.59,52.53,15.48,2.45,No Event,0
T01586,Bus,Station_36,Station_44,27.0,Fog,25.81,50.83,21.66,1.64,Parade,0
T01587,Bus,Station_33,Station_9,8.0,Cloudy,,55.69,18.89,2.02,No Event,0
T01588,Tram,Station_1,Station_13,38.0,Storm,14.29,49.26,50.64,18.23,No Event,1
T01589,Metro,Station_15,Station_15,6.0,Clear,23.23,59.78,18.72,1.78,No Event,1
T01590,Metro,Station_13,Station_27,3.0,Fog,24.77,56.37,13.88,2.07,Protest,1
T01591,Tram,Station_17,Station_15,15.0,Fog,22.49,60.73,17.78,2.09,Festival,1
T01592,Metro,Station_24,Station_28,7.0,Rain,19.19,49.33,11.6,2.07,Protest,0
T01593,Metro,Station_8,Station_37,29.0,Storm,19.74,48.41,42.25,7.8100000000000005,Festival,0
T01594,Metro,Station_50,Station_19,1.0,Fog,25.71,54.37,12.8,1.4,No Event,0
T01595,Metro,Station_27,Station_26,9.0,Snow,5.350000000000001,57.519999999999996,6.76,14.14,No Event,0
T01596,Metro,Station_45,Station_26,13.0,Storm,14.350000000000001,52.5,49.07,15.95,Sports,0
T01597,Bus,Station_23,Station_25,2.0,Clear,29.07,54.89,23.92,2.66,No Event,0
T01598,Metro,Station_46,Station_26,1.0,Snow,-0.3500000000000014,51.61,13.55,12.98,No Event,0
T01599,Bus,Station_8,Station_26,7.0,Rain,17.88,51.33,11.7,1.79,Protest,0
T01600,Metro,Station_8,Station_46,-1.0,Cloudy,24.16,53.39,13.74,1.06,Sports,0
T01601,Tram,Station_26,Station_28,22.0,Snow,4.199999999999999,45.23,7.26,13.04,Parade,0
T01602,Train,Station_47,Station_49,8.0,Clear,33.94,46.63,10.96,1.78,Parade,0
T01603,Bus,Station_13,Station_18,27.0,Snow,5.719999999999999,42.15,20.01,15.17,No Event,0
T01604,Metro,Station_39,Station_32,22.0,Storm,19.880000000000003,46.56,44.84,16.79,Festival,0
T01605,Tram,Station_37,Station_3,8.0,Storm,,48.24,38.1,12.89,No Event,0
T01606,Train,Station_49,Station_2,2.0,Clear,21.63,42.83,18.24,1.58,Sports,0
T01607,Bus,Station_28,Station_33,29.0,Storm,2.6700000000000017,39.45,,39.87,No Event,0
T01608,Train,Station_25,Station_42,5.0,Snow,2.120000000000001,,16.91,15.15,No Event,0
T01609,Tram,Station_16,Station_19,8.0,Cloudy,24.58,46.31,8.17,2.12,Festival,0
T01610,Bus,Station_2,Station_17,-2.0,Snow,5.640000000000001,44.0,12.04,16.0,No Event,0
T01611,Train,Station_18,Station_44,12.0,Cloudy,14.030000000000001,56.72,21.81,2.22,Concert,0
T01612,Metro,Station_17,Station_33,11.0,Storm,4.969999999999999,49.19,59.91,20.64,No Event,0
T01613,Bus,Station_30,Station_12,14.0,Snow,10.54,50.4,19.64,15.0,No Event,0
T01614,Train,Station_39,Station_49,17.0,Storm,8.27,49.86,44.14,29.8,No Event,0
T01615,Tram,Station_13,Station_3,10.0,Cloudy,13.79,51.11,12.44,2.13,Concert,0
T01616,Tram,Station_32,Station_43,18.0,Storm,11.18,61.54,44.55,17.18,No Event,0
T01617,Bus,Station_50,Station_49,-9.0,Fog,26.28,,17.94,1.77,No Event,0
T01618,Train,Station_29,Station_26,6.0,Rain,23.88,,17.53,0.6599999999999999,Sports,0
T01619,Bus,Station_46,Station_35,9.0,Snow,2.4299999999999997,50.11,12.45,14.28,No Event,0
T01620,Bus,Station_30,Station_8,17.0,Fog,27.85,41.07,20.96,2.04,No Event,0
T01621,Train,Station_18,Station_36,19.0,Storm,,54.99,48.010000000000005,2.22,Festival,0
T01622,Train,Station_13,Station_7,18.0,Storm,11.45,53.85,38.3,19.21,No Event,0
T01623,Metro,Station_43,Station_46,-4.0,Rain,20.96,42.97,24.01,6.04,No Event,0
T01624,Train,Station_21,Station_46,19.0,Storm,14.07,48.7,45.7,32.16,Sports,0
T01625,Tram,Station_30,Station_36,11.0,Rain,20.86,53.75,1.38,9.41,Sports,0
T01626,Bus,Station_21,Station_16,14.0,Snow,9.600000000000001,45.7,3.97,15.97,Sports,0
T01627,Bus,Station_48,Station_24,-4.0,Cloudy,14.16,54.17,12.64,2.11,Parade,0
T01628,Tram,Station_17,Station_1,2.0,Rain,22.84,50.12,19.7,6.8,No Event,0
T01629,Train,Station_40,Station_49,7.0,Rain,25.52,58.35,19.74,10.3,Parade,0
T01630,Tram,Station_19,Station_25,7.0,Fog,,56.41,11.48,2.38,Parade,0
T01631,Tram,Station_15,Station_10,22.0,Storm,22.020000000000003,47.98,48.06,27.39,Festival,0
T01632,Metro,Station_9,Station_16,15.0,Snow,5.010000000000002,49.51,4.08,16.48,No Event,0
T01633,Tram,Station_10,Station_16,15.0,Cloudy,29.11,55.42,17.23,1.52,Festival,0
T01634,Bus,Station_44,Station_8,13.0,Clear,28.35,48.15,0.0,1.7,No Event,0
T01635,Tram,Station_31,Station_29,-2.0,Rain,22.13,53.04,14.47,2.9,Sports,0
T01636,Bus,Station_23,Station_39,-14.0,Clear,19.76,45.12,27.42,2.15,No Event,0
T01637,Bus,Station_30,Station_28,30.0,Storm,18.24,55.25,,27.08,Protest,0
T01638,Bus,Station_33,Station_6,13.0,Rain,11.379999999999999,48.65,17.1,2.76,Concert,0
T01639,Train,Station_9,Station_16,1.0,Clear,28.44,54.91,16.15,2.39,No Event,0
T01640,Metro,Station_47,Station_20,2.0,Fog,24.13,47.07,19.06,1.9,Festival,0
T01641,Bus,Station_1,Station_16,-4.0,Clear,13.59,51.74,12.89,1.74,No Event,0
T01642,Bus,Station_44,Station_7,12.0,Fog,29.07,58.44,16.21,1.91,Concert,0
T01643,Train,Station_35,Station_41,-3.0,Cloudy,17.52,57.91,11.08,2.14,No Event,0
T01644,Bus,Station_11,Station_14,42.0,Storm,4.59,53.47,58.56,32.94,Festival,1
T01645,Tram,Station_34,Station_43,10.0,Snow,6.039999999999999,52.26,20.63,15.78,No Event,1
T01646,Tram,Station_16,Station_26,4.0,Clear,27.41,54.19,6.5,2.02,No Event,1
T01647,Metro,Station_9,Station_26,14.0,Rain,26.4,56.5,13.73,4.08,No Event,1
T01648,Bus,Station_32,Station_14,21.0,Storm,-1.5199999999999996,57.65,48.129999999999995,21.83,Sports,0
T01649,Train,Station_15,Station_7,4.0,Clear,25.27,48.21,18.08,2.28,Concert,0
T01650,Tram,Station_12,Station_33,-5.0,Rain,26.91,59.56,15.17,2.33,No Event,0
T01651,Train,Station_33,Station_26,-1.0,Rain,27.65,57.38,19.43,4.4399999999999995,No Event,0
T01652,Train,Station_45,Station_45,7.0,Snow,9.329999999999998,41.44,8.18,16.2,No Event,0
T01653,Tram,Station_14,Station_20,17.0,Snow,,54.62,12.95,14.36,Festival,0
T01654,Train,Station_8,Station_3,4.0,Rain,17.97,54.99,11.67,10.46,Sports,0
T01655,Tram,Station_8,Station_4,1.0,Snow,16.04,58.22,17.95,15.33,No Event,0
T01656,Train,Station_27,Station_26,0.0,Rain,24.84,48.75,19.7,7.01,No Event,0
T01657,Tram,Station_12,Station_11,-7.0,Clear,27.76,56.08,11.91,1.94,No Event,0
T01658,Bus,Station_1,Station_2,7.0,Cloudy,18.19,49.33,17.47,2.07,Festival,0
T01659,Metro,Station_43,Station_14,-3.0,Snow,14.439999999999998,44.21,15.97,14.59,No Event,0
T01660,Tram,Station_40,Station_44,-1.0,Fog,21.87,50.71,7.72,1.8,Sports,0
T01661,Tram,Station_42,Station_30,-3.0,Fog,21.68,51.37,20.86,1.93,No Event,0
T01662,Metro,Station_11,Station_49,7.0,Fog,30.34,52.23,12.96,1.94,No Event,0
T01663,Tram,Station_39,Station_12,-5.0,Cloudy,26.76,43.83,12.87,1.46,No Event,0
T01664,Tram,Station_43,Station_26,8.0,Rain,17.2,54.19,24.29,8.06,Festival,0
T01665,Train,Station_31,Station_44,1.0,Rain,21.15,52.68,11.72,14.46,Festival,0
T01666,Metro,Station_17,Station_33,9.0,Storm,8.55,55.06,36.15,19.54,No Event,0
T01667,Bus,Station_33,Station_13,27.0,Fog,19.5,45.33,13.34,1.74,No Event,0
T01668,Tram,Station_32,Station_14,-4.0,Fog,22.64,49.84,13.91,2.58,No Event,0
T01669,Metro,Station_29,Station_24,14.0,Rain,14.870000000000001,56.53,16.28,6.98,Sports,0
T01670,Train,Station_21,Station_34,11.0,Fog,25.81,54.29,15.18,1.83,Concert,0
T01671,Bus,Station_21,Station_44,15.0,Rain,25.52,53.09,11.04,6.95,No Event,0
T01672,Metro,Station_40,Station_26,-8.0,Rain,27.72,56.37,29.79,4.02,No Event,0
T01673,Bus,Station_23,Station_21,18.0,Snow,13.18,50.74,8.0,14.98,Protest,0
T01674,Bus,Station_6,Station_28,15.0,Rain,5.59,55.38,14.36,8.28,Concert,0
T01675,Bus,Station_22,Station_48,11.0,Clear,24.0,70.13,20.26,1.86,No Event,0
T01676,Tram,Station_50,Station_36,11.0,Clear,23.68,56.58,14.92,1.9,Concert,0
T01677,Tram,Station_38,Station_40,7.0,Clear,20.05,54.28,22.58,1.54,Protest,0
T01678,Train,Station_37,Station_2,-4.0,Clear,25.29,50.6,18.05,2.37,No Event,0
T01679,Train,Station_45,Station_42,-7.0,Cloudy,18.76,44.64,5.3,2.13,No Event,0
T01680,Metro,Station_8,Station_9,10.0,Storm,11.21,59.74,47.63,10.17,No Event,0
T01681,Train,Station_41,Station_23,17.0,Storm,14.870000000000001,52.21,46.81,13.0,Concert,0
T01682,Bus,Station_49,Station_15,23.0,Rain,19.74,,25.97,5.24,Concert,0
T01683,Bus,Station_35,Station_13,22.0,Fog,24.53,47.26,9.79,2.01,Parade,0
T01684,Tram,Station_11,Station_23,12.0,Clear,35.17,45.38,0.12,2.42,No Event,1
T01685,Bus,Station_24,Station_17,52.0,Storm,26.0,54.89,43.66,11.3,Concert,1
T01686,Metro,Station_49,Station_48,24.0,Storm,11.719999999999999,58.63,50.43,17.18,No Event,1
T01687,Bus,Station_21,Station_2,1.0,Clear,26.1,53.85,21.91,1.45,No Event,1
T01688,Bus,Station_2,Station_20,10.0,Cloudy,9.1,,9.2,1.72,Concert,0
